noisy_romaji	kanji	clean_romaji	typo_distance	romaji_style	is_partial	partial_len	tokenized	language_segments	has_en_words
ahppyou	発表	happyou	2	hepburn	0	0	ahppyou発表		0
hwappgypu	発表	happyou	3	hepburn	0	0	hwappgypu発表		0
ha	発表	ha	0	hepburn	1	2	ha発表		0
ah	発表	ha	1	hepburn	1	2	ah発表		0
ahy	発表	ha	2	hepburn	1	2	ahy発表		0
h	発表	ha	3	hepburn	1	2	h発表		0
h	発表	h	0	hepburn	1	1	h発表		0
uh	発表	h	1	hepburn	1	1	uh発表		0
n	発表	h	2	hepburn	1	1	n発表		0
q	発表	h	3	hepburn	1	1	q発表		0
happyou	発表	happyou	0	kunrei	0	0	happyou発表		0
happoyu	発表	happyou	1	kunrei	0	0	happoyu発表		0
hppypou	発表	happyou	2	kunrei	0	0	hppypou発表		0
uaplyo	発表	happyou	3	kunrei	0	0	uaplyo発表		0
happyou	発表	happyou	0	kunrei	1	7	happyou発表		0
happyuo	発表	happyou	1	kunrei	1	7	happyuo発表		0
happtuo	発表	happyou	2	kunrei	1	7	happtuo発表		0
hwppu	発表	happyou	3	kunrei	1	7	hwppu発表		0
h	発表	h	0	kunrei	1	1	h発表		0
jh	発表	h	1	kunrei	1	1	jh発表		0
v	発表	h	2	kunrei	1	1	v発表		0
tg	発表	h	3	kunrei	1	1	tg発表		0
happyou	発表	happyou	0	waapuro	0	0	happyou発表		0
hqppyou	発表	happyou	1	waapuro	0	0	hqppyou発表		0
happykohu	発表	happyou	2	waapuro	0	0	happykohu発表		0
nappyo	発表	happyou	3	waapuro	0	0	nappyo発表		0
ha	発表	ha	0	waapuro	1	2	ha発表		0
bha	発表	ha	1	waapuro	1	2	bha発表		0
hj	発表	ha	2	waapuro	1	2	hj発表		0
	発表	ha	3	waapuro	1	2	発表		0
hap	発表	hap	0	waapuro	1	3	hap発表		0
nhap	発表	hap	1	waapuro	1	3	nhap発表		0
hlp	発表	hap	2	waapuro	1	3	hlp発表		0
hoao	発表	hap	3	waapuro	1	3	hoao発表		0
raishuu	来週	raishuu	0	hepburn	0	0	raishuu来週		0
raisnhuu	来週	raishuu	1	hepburn	0	0	raisnhuu来週		0
raisuh	来週	raishuu	2	hepburn	0	0	raisuh来週		0
raihsuu	来週	raishuu	3	hepburn	0	0	raihsuu来週		0
rais	来週	rais	0	hepburn	1	4	rais来週		0
rias	来週	rais	1	hepburn	1	4	rias来週		0
rsi	来週	rais	2	hepburn	1	4	rsi来週		0
atid	来週	rais	3	hepburn	1	4	atid来週		0
raishuu	来週	raishuu	0	hepburn	1	7	raishuu来週		0
rashuu	来週	raishuu	1	hepburn	1	7	rashuu来週		0
rishuy	来週	raishuu	2	hepburn	1	7	rishuy来週		0
raishuuj	来週	raishuu	3	hepburn	1	7	raishuuj来週		0
raisyuu	来週	raisyuu	0	kunrei	0	0	raisyuu来週		0
raizsyuu	来週	raisyuu	1	kunrei	0	0	raizsyuu来週		0
faistuu	来週	raisyuu	2	kunrei	0	0	faistuu来週		0
rasuy	来週	raisyuu	3	kunrei	0	0	rasuy来週		0
raisy	来週	raisy	0	kunrei	1	5	raisy来週		0
rausy	来週	raisy	1	kunrei	1	5	rausy来週		0
raisy	来週	raisy	2	kunrei	1	5	raisy来週		0
triasyh	来週	raisy	3	kunrei	1	5	triasyh来週		0
raisyu	来週	raisyu	0	kunrei	1	6	raisyu来週		0
risyu	来週	raisyu	1	kunrei	1	6	risyu来週		0
dsisyu	来週	raisyu	2	kunrei	1	6	dsisyu来週		0
raisyki	来週	raisyu	3	kunrei	1	6	raisyki来週		0
raisyuu	来週	raisyuu	0	waapuro	0	0	raisyuu来週		0
raisyuy	来週	raisyuu	1	waapuro	0	0	raisyuy来週		0
raizsuu	来週	raisyuu	2	waapuro	0	0	raizsuu来週		0
rzasyu	来週	raisyuu	3	waapuro	0	0	rzasyu来週		0
rai	来週	rai	0	waapuro	1	3	rai来週		0
ri	来週	rai	1	waapuro	1	3	ri来週		0
sri	来週	rai	2	waapuro	1	3	sri来週		0
troi	来週	rai	3	waapuro	1	3	troi来週		0
raisyu	来週	raisyu	0	waapuro	1	6	raisyu来週		0
raiyu	来週	raisyu	1	waapuro	1	6	raiyu来週		0
adisyu	来週	raisyu	2	waapuro	1	6	adisyu来週		0
rqzisgyu	来週	raisyu	3	waapuro	1	6	rqzisgyu来週		0
getsuyou	月曜	getsuyou	0	hepburn	0	0	getsuyou月曜		0
getsyuou	月曜	getsuyou	1	hepburn	0	0	getsyuou月曜		0
egtsiuyou	月曜	getsuyou	2	hepburn	0	0	egtsiuyou月曜		0
etsuyu	月曜	getsuyou	3	hepburn	0	0	etsuyu月曜		0
getsuyo	月曜	getsuyo	0	hepburn	1	7	getsuyo月曜		0
getwuyo	月曜	getsuyo	1	hepburn	1	7	getwuyo月曜		0
gtesyo	月曜	getsuyo	2	hepburn	1	7	gtesyo月曜		0
gdrsjuyo	月曜	getsuyo	3	hepburn	1	7	gdrsjuyo月曜		0
g	月曜	g	0	hepburn	1	1	g月曜		0
f	月曜	g	1	hepburn	1	1	f月曜		0
q	月曜	g	2	hepburn	1	1	q月曜		0
fer	月曜	g	3	hepburn	1	1	fer月曜		0
getuyou	月曜	getuyou	0	kunrei	0	0	getuyou月曜		0
gtuyou	月曜	getuyou	1	kunrei	0	0	gtuyou月曜		0
getuhlu	月曜	getuyou	2	kunrei	0	0	getuhlu月曜		0
heytuyo	月曜	getuyou	3	kunrei	0	0	heytuyo月曜		0
get	月曜	get	0	kunrei	1	3	get月曜		0
gst	月曜	get	1	kunrei	1	3	gst月曜		0
gwty	月曜	get	2	kunrei	1	3	gwty月曜		0
ge	月曜	get	3	kunrei	1	3	ge月曜		0
ge	月曜	ge	0	kunrei	1	2	ge月曜		0
e	月曜	ge	1	kunrei	1	2	e月曜		0
ef	月曜	ge	2	kunrei	1	2	ef月曜		0
er	月曜	ge	3	kunrei	1	2	er月曜		0
getuyou	月曜	getuyou	0	waapuro	0	0	getuyou月曜		0
getuyoj	月曜	getuyou	1	waapuro	0	0	getuyoj月曜		0
gsetuylu	月曜	getuyou	2	waapuro	0	0	gsetuylu月曜		0
gtseuypu	月曜	getuyou	3	waapuro	0	0	gtseuypu月曜		0
getu	月曜	getu	0	waapuro	1	4	getu月曜		0
etu	月曜	getu	1	waapuro	1	4	etu月曜		0
fgetju	月曜	getu	2	waapuro	1	4	fgetju月曜		0
tgj	月曜	getu	3	waapuro	1	4	tgj月曜		0
get	月曜	get	0	waapuro	1	3	get月曜		0
geg	月曜	get	1	waapuro	1	3	geg月曜		0
bt	月曜	get	2	waapuro	1	3	bt月曜		0
ge	月曜	get	3	waapuro	1	3	ge月曜		0
hi	日	hi	0	hepburn	0	0	hi日		0
hiu	日	hi	1	hepburn	0	0	hiu日		0
nk	日	hi	2	hepburn	0	0	nk日		0
hki	日	hi	3	hepburn	0	0	hki日		0
h	日	h	0	hepburn	1	1	h日		0
n	日	h	1	hepburn	1	1	n日		0
v	日	h	2	hepburn	1	1	v日		0
hb	日	h	3	hepburn	1	1	hb日		0
hi	日	hi	0	hepburn	1	2	hi日		0
hik	日	hi	1	hepburn	1	2	hik日		0
o	日	hi	2	hepburn	1	2	o日		0
yj	日	hi	3	hepburn	1	2	yj日		0
hi	日	hi	0	kunrei	0	0	hi日		0
i	日	hi	1	kunrei	0	0	i日		0
hh	日	hi	2	kunrei	0	0	hh日		0
io	日	hi	3	kunrei	0	0	io日		0
h	日	h	0	kunrei	1	1	h日		0
j	日	h	1	kunrei	1	1	j日		0
uy	日	h	2	kunrei	1	1	uy日		0
z	日	h	3	kunrei	1	1	z日		0
hi	日	hi	0	kunrei	1	2	hi日		0
hj	日	hi	1	kunrei	1	2	hj日		0
hi	日	hi	2	kunrei	1	2	hi日		0
i	日	hi	3	kunrei	1	2	i日		0
hi	日	hi	0	waapuro	0	0	hi日		0
i	日	hi	1	waapuro	0	0	i日		0
k	日	hi	2	waapuro	0	0	k日		0
i	日	hi	3	waapuro	0	0	i日		0
h	日	h	0	waapuro	1	1	h日		0
	日	h	1	waapuro	1	1	日		0
z	日	h	2	waapuro	1	1	z日		0
z	日	h	3	waapuro	1	1	z日		0
hi	日	hi	0	waapuro	1	2	hi日		0
ih	日	hi	1	waapuro	1	2	ih日		0
ghu	日	hi	2	waapuro	1	2	ghu日		0
k	日	hi	3	waapuro	1	2	k日		0
kagi	鍵	kagi	0	hepburn	0	0	kagi鍵		0
kwagi	鍵	kagi	1	hepburn	0	0	kwagi鍵		0
kagi	鍵	kagi	2	hepburn	0	0	kagi鍵		0
ktvi	鍵	kagi	3	hepburn	0	0	ktvi鍵		0
ka	鍵	ka	0	hepburn	1	2	ka鍵		0
oa	鍵	ka	1	hepburn	1	2	oa鍵		0
ja	鍵	ka	2	hepburn	1	2	ja鍵		0
s	鍵	ka	3	hepburn	1	2	s鍵		0
kag	鍵	kag	0	hepburn	1	3	kag鍵		0
ka	鍵	kag	1	hepburn	1	3	ka鍵		0
wg	鍵	kag	2	hepburn	1	3	wg鍵		0
yka	鍵	kag	3	hepburn	1	3	yka鍵		0
kagi	鍵	kagi	0	kunrei	0	0	kagi鍵		0
akgi	鍵	kagi	1	kunrei	0	0	akgi鍵		0
kagi	鍵	kagi	2	kunrei	0	0	kagi鍵		0
lqg	鍵	kagi	3	kunrei	0	0	lqg鍵		0
ka	鍵	ka	0	kunrei	1	2	ka鍵		0
k	鍵	ka	1	kunrei	1	2	k鍵		0
q	鍵	ka	2	kunrei	1	2	q鍵		0
wka	鍵	ka	3	kunrei	1	2	wka鍵		0
kag	鍵	kag	0	kunrei	1	3	kag鍵		0
kga	鍵	kag	1	kunrei	1	3	kga鍵		0
g	鍵	kag	2	kunrei	1	3	g鍵		0
y	鍵	kag	3	kunrei	1	3	y鍵		0
kagi	鍵	kagi	0	waapuro	0	0	kagi鍵		0
okagi	鍵	kagi	1	waapuro	0	0	okagi鍵		0
kaio	鍵	kagi	2	waapuro	0	0	kaio鍵		0
jkafg	鍵	kagi	3	waapuro	0	0	jkafg鍵		0
k	鍵	k	0	waapuro	1	1	k鍵		0
	鍵	k	1	waapuro	1	1	鍵		0
q	鍵	k	2	waapuro	1	1	q鍵		0
kj	鍵	k	3	waapuro	1	1	kj鍵		0
kagi	鍵	kagi	0	waapuro	1	4	kagi鍵		0
kaig	鍵	kagi	1	waapuro	1	4	kaig鍵		0
maig	鍵	kagi	2	waapuro	1	4	maig鍵		0
ag	鍵	kagi	3	waapuro	1	4	ag鍵		0
mitsukara	見つから	mitsukara	0	hepburn	0	0	mitsukara見つから		0
mitsukzara	見つから	mitsukara	1	hepburn	0	0	mitsukzara見つから		0
miytsuiara	見つから	mitsukara	2	hepburn	0	0	miytsuiara見つから		0
juitsulkara	見つから	mitsukara	3	hepburn	0	0	juitsulkara見つから		0
mitsuka	見つから	mitsuka	0	hepburn	1	7	mitsuka見つから		0
mtisuka	見つから	mitsuka	1	hepburn	1	7	mtisuka見つから		0
migtsuak	見つから	mitsuka	2	hepburn	1	7	migtsuak見つから		0
mtisukswa	見つから	mitsuka	3	hepburn	1	7	mtisukswa見つから		0
m	見つから	m	0	hepburn	1	1	m見つから		0
nm	見つから	m	1	hepburn	1	1	nm見つから		0
m	見つから	m	2	hepburn	1	1	m見つから		0
n	見つから	m	3	hepburn	1	1	n見つから		0
mitukara	見つから	mitukara	0	kunrei	0	0	mitukara見つから		0
mtiukara	見つから	mitukara	1	kunrei	0	0	mtiukara見つから		0
imftukara	見つから	mitukara	2	kunrei	0	0	imftukara見つから		0
mutukr	見つから	mitukara	3	kunrei	0	0	mutukr見つから		0
mitukar	見つから	mitukar	0	kunrei	1	7	mitukar見つから		0
mtukar	見つから	mitukar	1	kunrei	1	7	mtukar見つから		0
mitukr	見つから	mitukar	2	kunrei	1	7	mitukr見つから		0
mithykqr	見つから	mitukar	3	kunrei	1	7	mithykqr見つから		0
mituka	見つから	mituka	0	kunrei	1	6	mituka見つから		0
mituia	見つから	mituka	1	kunrei	1	6	mituia見つから		0
imtuk	見つから	mituka	2	kunrei	1	6	imtuk見つから		0
intiuka	見つから	mituka	3	kunrei	1	6	intiuka見つから		0
mitukara	見つから	mitukara	0	waapuro	0	0	mitukara見つから		0
miukara	見つから	mitukara	1	waapuro	0	0	miukara見つから		0
itukraa	見つから	mitukara	2	waapuro	0	0	itukraa見つから		0
imfuiara	見つから	mitukara	3	waapuro	0	0	imfuiara見つから		0
mitukara	見つから	mitukara	0	waapuro	1	8	mitukara見つから		0
itukara	見つから	mitukara	1	waapuro	1	8	itukara見つから		0
miyutkara	見つから	mitukara	2	waapuro	1	8	miyutkara見つから		0
miktraa	見つから	mitukara	3	waapuro	1	8	miktraa見つから		0
mitu	見つから	mitu	0	waapuro	1	4	mitu見つから		0
miu	見つから	mitu	1	waapuro	1	4	miu見つから		0
okmitu	見つから	mitu	2	waapuro	1	4	okmitu見つから		0
nmfiu	見つから	mitu	3	waapuro	1	4	nmfiu見つから		0
debugnomodorichioforknihozonsuru	debugのもどりちをforkにほぞんする	debugnomodorichioforknihozonsuru	0	hepburn	0	0	debugnomodorichioforknihozonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodorichioforknihzonsuru	debugのもどりちをforkにほぞんする	debugnomodorichioforknihozonsuru	1	hepburn	0	0	debugnomodorichioforknihzonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodoichiofornihozonsuru	debugのもどりちをforkにほぞんする	debugnomodorichioforknihozonsuru	2	hepburn	0	0	debugnomodoichiofornihozonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodoritiwoforknihozonsuru	debugのもどりちをforkにほぞんする	debugnomodoritiwoforknihozonsuru	0	kunrei	0	0	debugnomodoritiwoforknihozonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodoritiwoforknhozonsuru	debugのもどりちをforkにほぞんする	debugnomodoritiwoforknihozonsuru	1	kunrei	0	0	debugnomodoritiwoforknhozonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomdooritiwoforknihozonsuru	debugのもどりちをforkにほぞんする	debugnomodoritiwoforknihozonsuru	2	kunrei	0	0	debugnomdooritiwoforknihozonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodoritiwoforknihozonsuru	debugのもどりちをforkにほぞんする	debugnomodoritiwoforknihozonsuru	0	waapuro	0	0	debugnomodoritiwoforknihozonsurudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodoritiwoforknihozonsurju	debugのもどりちをforkにほぞんする	debugnomodoritiwoforknihozonsuru	1	waapuro	0	0	debugnomodoritiwoforknihozonsurjudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
debugnomodoritiwoforkniozonsueu	debugのもどりちをforkにほぞんする	debugnomodoritiwoforknihozonsuru	2	waapuro	0	0	debugnomodoritiwoforkniozonsueudebugのもどりちをforkにほぞんする	en:0-5;jp:5-11;en:11-15;jp:15-21	1
branchhajuuyounamergedearu	branchはじゅうようなmergeである	branchhajuuyounamergedearu	0	hepburn	0	0	branchhajuuyounamergedearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhajuuyounamefgedearu	branchはじゅうようなmergeである	branchhajuuyounamergedearu	1	hepburn	0	0	branchhajuuyounamefgedearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhajuuyounamergedadu	branchはじゅうようなmergeである	branchhajuuyounamergedearu	2	hepburn	0	0	branchhajuuyounamergedadubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhazyuuyounamergedearu	branchはじゅうようなmergeである	branchhazyuuyounamergedearu	0	kunrei	0	0	branchhazyuuyounamergedearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
ranchhazyuuyounamergedearu	branchはじゅうようなmergeである	branchhazyuuyounamergedearu	1	kunrei	0	0	ranchhazyuuyounamergedearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhazuyuuyoujamergedearu	branchはじゅうようなmergeである	branchhazyuuyounamergedearu	2	kunrei	0	0	branchhazuyuuyoujamergedearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhajuuyounamergedearu	branchはじゅうようなmergeである	branchhajuuyounamergedearu	0	waapuro	0	0	branchhajuuyounamergedearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhajuuyounamergecdearu	branchはじゅうようなmergeである	branchhajuuyounamergedearu	1	waapuro	0	0	branchhajuuyounamergecdearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
branchhajuuyonameredearu	branchはじゅうようなmergeである	branchhajuuyounamergedearu	2	waapuro	0	0	branchhajuuyonameredearubranchはじゅうようなmergeである	en:0-6;jp:6-13;en:13-18;jp:18-21	1
emailhajuuyounacoffeedearu	emailはじゅうようなcoffeeである	emailhajuuyounacoffeedearu	0	hepburn	0	0	emailhajuuyounacoffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emaklhajuuyounacoffeedearu	emailはじゅうようなcoffeeである	emailhajuuyounacoffeedearu	1	hepburn	0	0	emaklhajuuyounacoffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emailhajuuyounacogffeedearu	emailはじゅうようなcoffeeである	emailhajuuyounacoffeedearu	2	hepburn	0	0	emailhajuuyounacogffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emailhazyuuyounacoffeedearu	emailはじゅうようなcoffeeである	emailhazyuuyounacoffeedearu	0	kunrei	0	0	emailhazyuuyounacoffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emailhazyuuoyunacoffeedearu	emailはじゅうようなcoffeeである	emailhazyuuyounacoffeedearu	1	kunrei	0	0	emailhazyuuoyunacoffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emailhazyuuyounacoffedeeau	emailはじゅうようなcoffeeである	emailhazyuuyounacoffeedearu	2	kunrei	0	0	emailhazyuuyounacoffedeeauemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emailhajuuyounacoffeedearu	emailはじゅうようなcoffeeである	emailhajuuyounacoffeedearu	0	waapuro	0	0	emailhajuuyounacoffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
emailhajuuyounacoffedeearu	emailはじゅうようなcoffeeである	emailhajuuyounacoffeedearu	1	waapuro	0	0	emailhajuuyounacoffedeearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
eaihlajuuyounacoffeedearu	emailはじゅうようなcoffeeである	emailhajuuyounacoffeedearu	2	waapuro	0	0	eaihlajuuyounacoffeedearuemailはじゅうようなcoffeeである	en:0-5;jp:5-12;en:12-18;jp:18-21	1
updatenomodorichiocomputernihozonsuru	updateのもどりちをcomputerにほぞんする	updatenomodorichiocomputernihozonsuru	0	hepburn	0	0	updatenomodorichiocomputernihozonsuruupdateのもどりちをcomputerにほぞんする	en:0-6;jp:6-12;en:12-20;jp:20-26	1
updatenomodoichiocomputernihozonsuru	updateのもどりちをcomputerにほぞんする	updatenomodorichiocomputernihozonsuru	1	hepburn	0	0	updatenomodoichiocomputernihozonsuruupdateのもどりちをcomputerにほぞんする	en:0-6;jp:6-12;en:12-20;jp:20-26	1
updatenomodorkichiocomputernihoznsuru	updateのもどりちをcomputerにほぞんする	updatenomodorichiocomputernihozonsuru	2	hepburn	0	0	updatenomodorkichiocomputernihoznsuruupdateのもどりちをcomputerにほぞんする	en:0-6;jp:6-12;en:12-20;jp:20-26	1
updatenomodoritiwocomputernihozonsuru	updateのもどりちをcomputerにほぞんする	updatenomodoritiwocomputernihozonsuru	0	kunrei	0	0	updatenomodoritiwocomputernihozonsuruupdateのもどりちをcomputerにほぞんする	en:0-6;jp:6-12;en:12-20;jp:20-26	1
updatenomodoritiwocomputernihozomsuru	updateのもどりちをcomputerにほぞんする	updatenomodoritiwocomputernihozonsuru	1	kunrei	0	0	updatenomodoritiwocomputernihozomsuruupdateのもどりちをcomputerにほぞんする	en:0-6;jp:6-12;en:12-20;jp:20-26	1
updatenomodoritkiwocomputernihoznosuru	updateのもどりちをcomputerにほぞんする	updatenomodoritiwocomputernihozonsuru	2	kunrei	0	0	updatenomodoritkiwocomputernihoznosuruupdateのもどりちをcomputerにほぞんする	en:0-6;jp:6-12;en:12-20;jp:20-26	1
